,Longitude,Latitude,TimeStampInMS,User
2032,210069007,522218974,1642151362304,User1
2033,210069163,522220918,1642151603044,User1
2034,210069035,522220365,1642151723813,User1
2035,210070416,522221858,1642157366195,User1
2036,210070504,522222345,1642157497925,User1
2037,210070415,522221285,1642157617965,User1
2038,210081077,522217159,1642157697000,User1
2039,210089355,522210463,1642157767000,User1
2040,210099820,522212710,1642157855000,User1
2041,210102672,522213924,1642158065788,User1
2042,210088487,522212100,1642158186173,User1
2043,210082758,522215389,1642158306645,User1
2044,210070624,522220666,1642158427513,User1
2045,210070318,522222351,1642158547504,User1
2046,210069236,522219257,1642158788103,User1
2047,210069258,522219864,1642159289327,User1
2048,210068848,522219348,1642159942012,User1
2049,210069073,522219860,1642160082076,User1
2050,210069012,522219214,1642160202082,User1
2051,210068752,522219685,1642160322089,User1
2052,210068766,522219215,1642160442609,User1
2053,210068759,522219523,1642160562653,User1
2054,210068848,522219247,1642161160921,User1
2055,210068669,522219606,1642161180983,User1
2056,210068820,522219341,1642161810253,User1
2057,210069286,522219872,1642162198340,User1
2058,210069085,522219328,1642162308725,User1
2059,210069263,522219709,1642162646563,User1
2060,210068858,522219283,1642162958550,User1
2061,210069057,522219591,1642163266395,User1
2062,210069055,522221635,1642163690549,User1
2063,210069621,522220730,1642163947167,User1
2064,210080857,522212012,1642151113754,User1
2065,210162081,522167264,1642164865790,User1
2066,210150521,522186417,1642171030170,User1
2067,210081524,522215174,1642173216834,User1
2068,210070235,522221670,1642173337425,User1
2069,210069839,522219291,1642173457727,User1
2070,210069161,522222348,1642176895460,User1
2071,210080857,522212012,1642173216834,User1
2072,210076241,522294106,1642177491638,User1
2073,212483298,523347168,1642180914026,User1
2074,212538722,523543440,1642250909190,User1
2075,211716500,522007800,1641005352078,User3
2076,210032200,522288600,1641008417000,User3
2077,209006590,522410224,1641010845489,User3
2078,209174400,522401418,1641119578686,User3
2079,209006590,522410224,1641123589761,User3
2080,209006590,522410224,1641140392692,User3
2081,208988209,522361336,1641211307960,User3
2082,209006590,522410224,1641212544760,User3
2083,209144364,522286051,1641290184824,User3
2084,209006590,522410224,1641292272079,User3
2085,208958333,522290419,1641388683699,User3
2086,209006590,522410224,1641390406608,User3
2087,218873060,513239476,1641468192000,User3
2088,218915835,513229705,1641479365550,User3
2089,218873060,513239476,1641483280973,User3
2090,219004901,513227482,1641556786144,User3
2091,218873060,513239476,1641559900173,User3
2092,218905880,513245033,1641638218971,User3
2093,218787744,513264123,1641645565681,User3
2094,218873060,513239476,1641646416797,User3
2095,209006590,522410224,1641725582000,User3
2096,209006590,522410224,1641749317966,User3
2097,210097545,522198735,1641799140893,User3
2098,210101053,522206659,1641799263886,User3
2099,210093635,522204305,1641799383916,User3
2100,210099040,522212712,1641805579737,User3
2101,210068722,522221941,1641805823161,User3
2102,210070436,522221661,1641805943609,User3
2103,210069089,522220259,1641806064465,User3
2104,210069034,522220512,1641808828558,User3
2105,210069071,522220313,1641809218608,User3
2106,210068961,522220392,1641809424886,User3
2107,210069071,522220313,1641809518640,User3
2108,210068959,522220366,1641811835596,User3
2109,210069061,522220173,1641811935754,User3
2110,210069068,522220869,1641812331104,User3
2111,210070457,522221802,1641812492847,User3
2112,210080857,522212012,1641799140893,User3
2113,210162081,522167264,1641819570683,User3
2114,210150579,522185799,1641825402554,User3
2115,210054532,522223470,1641827830998,User3
2116,209006590,522410224,1641835208334,User3
2117,208975700,522394100,1641911030211,User3
2118,210097249,522199635,1641913198468,User3
2119,210103919,522206364,1641913324564,User3
2120,210101208,522209114,1641913451195,User3
2121,210100655,522209729,1641913823041,User3
2122,210101092,522209274,1641919672766,User3
2123,210102136,522206229,1641919793137,User3
2124,210108342,522203378,1641919834968,User3
2125,210080857,522212012,1641913198468,User3
2126,209415800,522394200,1641921406464,User3
2127,209006590,522410224,1641922739407,User3
2128,209060218,522456817,1641985109460,User3
2129,209006590,522410224,1641990632037,User3
2130,208962400,522389300,1641997911595,User3
2131,210054532,522223470,1642000188691,User3
2132,209425200,522392900,1642009865849,User3
2133,209006590,522410224,1642011208136,User3
2134,208988209,522361336,1642073730990,User3
2135,209006590,522410224,1642075188341,User3
2136,208975700,522394100,1642142667405,User3
2137,210095526,522199714,1642144886157,User3
2138,210101652,522207016,1642145006469,User3
2139,210093778,522204309,1642145094908,User3
2140,210106253,522205090,1642151035303,User3
2141,210102656,522214580,1642151167687,User3
2142,210087979,522211267,1642151287966,User3
2143,210070728,522220681,1642151408378,User3
2144,210069050,522220506,1642151528802,User3
2145,210070632,522221664,1642157409342,User3
2146,210069534,522218154,1642157649414,User3
2147,210080857,522212012,1642144886157,User3
2148,210101600,522215100,1642157769824,User3
2149,210054532,522223470,1642158384617,User3
2150,210162081,522167264,1642164803212,User3
2151,210150579,522185799,1642171181971,User3
2152,210054532,522223470,1642173257324,User3
2153,209006590,522410224,1642179657616,User3
2154,209144364,522286051,1642241192696,User3
2155,209006590,522410224,1642244893398,User3
2156,232390056,531431844,1641003196218,User2
2157,231973330,531550060,1641040443540,User2
2158,231390849,531408069,1641116443616,User2
2159,231973330,531550060,1641125593664,User2
2160,209782606,522737412,1641139434697,User2
2161,209803373,522747343,1641409206928,User2
2162,209782606,522737412,1641410176916,User2
2163,210032200,522288600,1641463518883,User2
2164,231358237,531343350,1641475843000,User2
2165,231973330,531550060,1641476795698,User2
2166,231358237,531343350,1641715930000,User2
2167,210522820,522514900,1641726049686,User2
2168,209782606,522737412,1641730456603,User2
2169,210022369,522043319,1641800116004,User2
2170,210070637,522220792,1641805936930,User2
2171,210069746,522218577,1641812592810,User2
2172,210070832,522221986,1641812834790,User2
2173,210072222,522220013,1641818774000,User2
2174,210082038,522216969,1641818884000,User2
2175,210080857,522212012,1641805936930,User2
2176,210126605,522204480,1641819118867,User2
2177,210106903,522205146,1641822015753,User2
2178,210100336,522209018,1641822136731,User2
2179,210097003,522207261,1641822258795,User2
2180,210103532,522206772,1641826993700,User2
2181,210108020,522208934,1641827116692,User2
2182,210084819,522211515,1641827236729,User2
2183,210069493,522217790,1641827358735,User2
2184,210070675,522221611,1641827479657,User2
2185,210069412,522219462,1641827601680,User2
2186,210051404,522219900,1641832767000,User2
2187,210046914,522224437,1641832815000,User2
2188,210047896,522226731,1641832861000,User2
2189,210080857,522212012,1641822015753,User2
2190,209860492,522569960,1641834273770,User2
2191,209863408,522576488,1641834517652,User2
2192,209862042,522579923,1641834639656,User2
2193,209861913,522576967,1641834882653,User2
2194,209864163,522577249,1641835142849,User2
2195,209858341,522578982,1641835262876,User2
2196,209852941,522575711,1641835383946,User2
2197,209857704,522578479,1641835503966,User2
2198,209861605,522576425,1641835625028,User2
2199,209864081,522576996,1641835749044,User2
2200,209859976,522578530,1641835877071,User2
2201,209854272,522576065,1641835997098,User2
2202,209853543,522577519,1641836118242,User2
2203,209852580,522576317,1641836238185,User2
2204,209862750,522575511,1641836359259,User2
2205,209853661,522574258,1641836721549,User2
2206,209842673,522574811,1641836842587,User2
2207,209831785,522572352,1641836963319,User2
2208,209830350,522565872,1641837206944,User2
2209,209845220,522571543,1641834273770,User2
2210,209782606,522737412,1641838212045,User2
2211,209711220,522717927,1641911723000,User2
2212,210104635,522207033,1641913190329,User2
2213,210098122,522210044,1641913320006,User2
2214,210094895,522205560,1641913440023,User2
2215,210094466,522204452,1641913561904,User2
2216,210094632,522206193,1641913693855,User2
2217,210094633,522204505,1641913817407,User2
2218,210094177,522206165,1641914066694,User2
2219,210080857,522212012,1641913190329,User2
2220,209782606,522737412,1641921230452,User2
2221,209851841,522688336,1641998945498,User2
2222,210075909,522225323,1642000291084,User2
2223,210068970,522221576,1642000412155,User2
2224,210069011,522220800,1642000533039,User2
2225,210069020,522221554,1642000654100,User2
2226,210068987,522221284,1642003848093,User2
2227,210069521,522222122,1642006903405,User2
2228,210075710,522215857,1642007035017,User2
2229,210080857,522212012,1642000291084,User2
2230,210101600,522215100,1642007156278,User2
2231,210071700,522217166,1642007763082,User2
2232,210070704,522222402,1642007892559,User2
2233,210068947,522219214,1642008377996,User2
2234,210080857,522212012,1642007763082,User2
2235,209802426,522746719,1642012253384,User2
2236,209782606,522737412,1642013501930,User2
2237,210071499,522219837,1642150775277,User2
2238,210070435,522222403,1642150896363,User2
2239,210071352,522218143,1642157353124,User2
2240,210069852,522218167,1642157480621,User2
2241,210070293,522222407,1642157722637,User2
2242,210080857,522212012,1642150775277,User2
2243,210107670,522211249,1642164718000,User2
2244,210080486,522216438,1642169240518,User2
2245,210070800,522220786,1642169361543,User2
2246,210070016,522221587,1642173145427,User2
2247,210069839,522219308,1642173266476,User2
2248,210069688,522222098,1642176898436,User2
2249,210080857,522212012,1642169240518,User2
2250,209782606,522737412,1642178909891,User2
2251,209614652,522751825,1642187544350,User2
2252,209782606,522737412,1642190694269,User2
2253,209863592,522573332,1642261613894,User2
2254,209863220,522570505,1642261734097,User2
2255,209866608,522575037,1642261854788,User2
2256,209859160,522574473,1642261976652,User2
2257,209842671,522577207,1642262110687,User2
2258,209849028,522575746,1642262231699,User2
2259,209853301,522575565,1642262352668,User2
2260,209853338,522574478,1642264631648,User2
2261,209841752,522574437,1642264753651,User2
2262,209844271,522574838,1642264873682,User2
2263,209832466,522570877,1642264994730,User2
2264,209838982,522568505,1642265114785,User2
2265,209835365,522568624,1642266663607,User2
2266,209838224,522568601,1642266694760,User2
2267,209848883,522565335,1642266814804,User2
2268,209861020,522570920,1642266921000,User2
2269,209862561,522572165,1642266972340,User2
2270,209863830,522576529,1642267098648,User2
2271,209862958,522579897,1642267221597,User2
2272,209863369,522580791,1642267342648,User2
2273,209863176,522578421,1642267462720,User2
2274,209861751,522579913,1642267523360,User2
2275,209862364,522578161,1642267546010,User2
2276,209859714,522575204,1642267666576,User2
2277,209860259,522577008,1642267790089,User2
2278,209861259,522578507,1642268168551,User2
2279,209856858,522576433,1642268293583,User2
2280,209860681,522579203,1642268360583,User2
2281,209862811,522578296,1642268493567,User2
2282,209860967,522575419,1642268615574,User2
2283,209843924,522575580,1642268859579,User2
2284,209845127,522576635,1642268981567,User2
2285,209833789,522571020,1642269102643,User2
2286,209845220,522571543,1642261613894,User2
2287,209782606,522737412,1642270092541,User2
2288,209981514,522014203,1639836290279,User2
2289,210025200,522019400,1639845173499,User2
2290,210162311,522162499,1639846484981,User2
2291,209782606,522737412,1639857799337,User2
2292,209803373,522747343,1639924585352,User2
2293,209782606,522737412,1639925565946,User2
2294,209815300,522745300,1639999679043,User2
2295,210491957,521972029,1640002117540,User2
2296,209782606,522737412,1640005553734,User2
2297,210032200,522288600,1640082366549,User2
2298,230265601,530809696,1640094201000,User2
2299,231973330,531550060,1640096895689,User2
2300,231848736,531622388,1640165094803,User2
2301,231852973,531623731,1640165215781,User2
2302,231847276,531621109,1640165458813,User2
2303,231845122,531613783,1640165580810,User2
2304,231834024,531614426,1640165823814,User2
2305,231845348,531626071,1640164973079,User2
2306,231973330,531550060,1640166915777,User2
2307,232001253,531623432,1640178215706,User2
2308,231973330,531550060,1640240862019,User2
2309,231659092,531394338,1640275260000,User2
2310,231973330,531550060,1640281572722,User2
2311,232481600,531510244,1640469127120,User2
2312,231973330,531550060,1640472483780,User2
2313,228612740,524230210,1640519173703,User2
2314,231973330,531550060,1640544008845,User2
2315,231973330,531550060,1640546297043,User2
2316,231973330,531550060,1640642028160,User2
2317,231714824,531405424,1640684046118,User2
2318,231973330,531550060,1640686262898,User2
2319,232390056,531431844,1640776568229,User2
2320,231677997,531249611,1640778645846,User2
2321,231680272,531247508,1640778765896,User2
2322,231684789,531252241,1640778886966,User2
2323,231690772,531256770,1640779128071,User2
2324,231704498,531260307,1640779369807,User2
2325,231703576,531260191,1640779497808,User2
2326,231706165,531261242,1640779626711,User2
2327,231705449,531260473,1640779867862,User2
2328,231706202,531261340,1640779987947,User2
2329,231706880,531260670,1640780109001,User2
2330,231705797,531260974,1640780591163,User2
2331,231706418,531260473,1640780952320,User2
2332,231700987,531261259,1640781086346,User2
2333,231697292,531261275,1640781207410,User2
2334,231703048,531260672,1640781327443,User2
2335,231697000,531261807,1640781448508,User2
2336,231698394,531260487,1640782790772,User2
2337,231684225,531254406,1640782910841,User2
2338,231682791,531254722,1640783031926,User2
2339,231680655,531248045,1640783513095,User2
2340,231675907,531245069,1640783995259,User2
2341,231679106,531244332,1640784116336,User2
2342,231679530,531245544,1640784741855,User2
2343,231679351,531245028,1640784867125,User2
2344,231679179,531247386,1640784989309,User2
2345,231704047,531262857,1640778524779,User2
2346,231527347,531346429,1640786248025,User2
2347,231973330,531550060,1640793599275,User2
2348,231607327,531322542,1640801575000,User2
2349,231570690,531329070,1640802286876,User2
2350,231973330,531550060,1640810154053,User2
2351,232001253,531623432,1640863301241,User2
2352,231973330,531550060,1640864513877,User2
2353,231994769,531471189,1640974083165,User2
